HOLE_ID,EASTING,NORTHING,ELEVATION,TD,PROJECT_FK,START_DATE,END_DATE,GEOLOGIST_NAME,GEOLOGY_GROUP
LMDD-13003,2400324.084,4795453.51,900.999,160.5,LMA,03-06-2013 0:00,03-06-2013 0:00,Ramiro Deus,CerroNegro
LMDD-13006,2400034.197,4795797.941,824.223,172.5,LMA,09-06-2013 0:00,09-06-2013 0:00,Ramiro Deus,CerroNegro
LMDD-13007,2400218.615,4795347.967,855.617,281,LMA,10-06-2013 0:00,11-06-2013 0:00,Ramiro Deus,CerroNegro
LURC-18002,2397562.17,4808268.483,675.785,504,EXCN,22-09-2018 0:00,,Patricio Brividoro,CerroNegro
MBDD-1503,2651097.216,4731128.063,130.327,211.5,MB,09-12-2015 0:00,09-12-2015 0:00,Matias Albarracin,CerroNegro
MBDD-1505,2651714.242,4730026.022,135.58,232.5,MB,24-12-2015 0:00,25-12-2015 0:00,Matias Albarracin,CerroNegro
MBDD-1509,2651208.905,4730936.938,143.127,180,MB,17-12-2015 0:00,18-12-2015 0:00,Diego Grill,CerroNegro
MC-375-568W-C009,2398489.861,4809544.451,382.511,5.1,MCEN,29-06-2018 0:00,,Agustina Canale,CN_PRODUCCION
MC-375-570W-C011,2398511.78,4809515.512,380.672,4.9,MCEN,04-06-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC-375-572E-C007,2398599.702,4809479.769,378.886,5.5,MCEN,28-05-2018 0:00,,Manuel Rey Ripoll,CN_PRODUCCION
MDD-18046,2400771.883,4809625.633,627.778,590,MNE,28-09-2018 0:00,02-10-2018 0:00,Gaston Relañez,CerroNegro
MDD-18052,2399245.42,4808111.48,618.457,355.5,MCSE,11-10-2018 0:00,,Gaston Relañez,CerroNegro
MDD-19010,2400040.112,4809539.038,640.431,362,MNE,30-05-2019 0:00,04-06-2019 0:00,Paola Santucho,CerroNegro
MDD-19027,2399937.805,4809653.46,637.841,242,MNE,01-09-2019 0:00,,Conrado Gianni,CerroNegro
MDD-902,2398682.08,4807814.77,682.77,351,MS,31-03-2009 0:00,03-04-2009 0:00,Marcelo Ortiz,CerroNegro
MN-450-RAMPA-C001,2398763.02,4809763.448,466.84,5.1,MN,04-04-2018 0:00,,Francis Gauman,CN_PRODUCCION
MN-475-024E-C000,2398735.459,4809830.752,475.841,7.9,MN,26-09-2018 0:00,,Carlos Allis,CN_PRODUCCION
MN-500-GTEAN-C000,2398777.288,4809826.09,501.61,6.5,MN,11-04-2019 0:00,,Manuel Rey Ripoll,CN_PRODUCCION
MN-525-021W-C003,2398658.093,4809785.12,528.017,5.3,MN,01-01-2019 0:00,,Agustina Canale,CN_PRODUCCION
MN-525-025E-C016,2398805.961,4809811.098,527.569,5,MN,15-11-2018 0:00,,Francis Gauman,CN_PRODUCCION
MN-525-025W-C002,2398747.53,4809805.6,527.1,3.9,MN,03-10-2018 0:00,,Carlos Allis,CN_PRODUCCION
MN-525-025W-C004,2398742.43,4809807.58,527.414,4.5,MN,08-10-2018 0:00,,Agustina Canale,CN_PRODUCCION
MN-525-025W-C029,2398668.27,4809786.71,527.77,5.3,MN,23-12-2018 0:00,,Carlos Allis,CN_PRODUCCION
MN-525-029E-C000A,2398829.302,4809765.264,526.109,33.6,MN,21-02-2019 0:00,,Agustina Canale,CN_PRODUCCION
MN-525-029E-C015,2398875.504,4809789.51,529.375,4.9,MN,29-06-2019 0:00,,Agustina Canale,CN_PRODUCCION
MN-525-029E-C018,2398886.86,4809783.55,529.76,5.1,MN,15-07-2019 0:00,,Francis Gauman,CN_PRODUCCION
MN-525-029E-C020,2398894.237,4809780.232,529.8526113,5.2,MN,12-08-2019 0:00,,Agustina Canale,CN_PRODUCCION
MN-525-029W-C001,2398824.845,4809804.057,528.303,5.1,MN,03-04-2019 0:00,,Carlos Allis,CN_PRODUCCION
MN-525-GTE-C000,2398775.145,4809779.476,526.029,3,MN,20-01-2019 0:00,,Manuel Rey Ripoll,CN_PRODUCCION
MN-550-021E-C000,2398662,4809764.29,553.09,11.7,MN,12-11-2018 0:00,,Tamara Ginestar,CN_PRODUCCION
MN-550-021E-C010,2398689.002,4809781.6,552.653,4.6,MN,06-12-2018 0:00,,Carlos Allis,CN_PRODUCCION
MN-550-021E-C011,2398690.958,4809782.418,552.282,4.8,MN,10-12-2018 0:00,,Carlos Allis,CN_PRODUCCION
MN-550-021E-C018,2398706.25,4809789.96,553,4.8,MN,21-12-2018 0:00,,Daniel Correa,CN_PRODUCCION
MN-550-021W-C000,2398656.37,4809763.71,553,9.5,MN,12-11-2018 0:00,,Tamara Ginestar,CN_PRODUCCION
MN-550-028W-C000,2398794.567,4809777.264,553.121,12.9,MN,20-09-2018 0:00,,Francis Gauman,CN_PRODUCCION
MN-550-028W-C004,2398785.835,4809795.102,553.738,4.5,MN,08-10-2018 0:00,,Agustina Canale,CN_PRODUCCION
MN-550-028W-C007,2398777.252,4809794.786,552.752,4.7,MN,15-10-2018 0:00,,Carlos Allis,CN_PRODUCCION
MN-550-028W-C018,2398743.236,4809794.76,551.499,4.7,MN,05-11-2018 0:00,,Francis Gauman,CN_PRODUCCION
MN-550-031E-C005,2398873.387,4809773.824,554.616,5,MN,19-03-2019 0:00,,Gabriel Guarascio,CN_PRODUCCION
MN-550-031W-C001,2398856.359,4809777.919,554.577,3.9,MN,28-02-2019 0:00,,Tamara Ginestar,CN_PRODUCCION
MN-550-031W-C003,2398852.666,4809780.967,554.503,5,MN,07-03-2019 0:00,,Agustina Canale,CN_PRODUCCION
MN-565-024E-C009,2398753.222,4809777,579.742,5,MN,30-11-2017 0:00,,Carlos Allis,CN_PRODUCCION
MN-565-024E-C012,2398759.224,4809775.917,580.213,4.8,MN,08-12-2017 0:00,,Carlos Allis,CN_PRODUCCION
MC-550-ACC5E-C007,2398728.631,4809255.777,556.866,4.4,MCEN,10-06-2014 0:00,,Daniel Correa,CN_PRODUCCION
MC-550-ACC5E-C011,2398739.269,4809250.495,557.507,4.8,MCEN,25-06-2014 0:00,,Daniel Correa,CN_PRODUCCION
MC-550-ACC5E-C013,2398745.955,4809245.505,557.923,4.9,MCEN,02-07-2014 0:00,,Daniel Correa,CN_PRODUCCION
MC1-450-556W-C011,2398276.76,4809654.52,458.254,5.6,MCEN,21-05-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC1-450-556W-C012,2398274.13,4809655.49,458.385,5.8,MCEN,25-05-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-450-556W-C015,2398267.54,4809658.831,458.662,5,MCEN,01-06-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC1-450-559W-C003,2398331.017,4809604.742,456.731,4.6,MCEN,04-02-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-450-559W-C007,2398321.232,4809608.701,456.9027,5.7,MCEN,12-03-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC1-450-559W-C012,2398312.417,4809618.574,457.124,5.7,MCEN,31-03-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-450-559W-C019,2398300.834,4809633.817,457.387,4.1,MCEN,16-04-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-450-580W-C000,2398677.433,4809350.334,453.99,5.1,MCEN,05-01-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-450-585E-C004,2398783.34,4809298.502,456.0471,3.6,MCEN,05-02-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-450-585E-C006,2398790.637,4809292.76,455.99,5.2,MCEN,08-02-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC1-475-582E-C004,2398717.008,4809314.14,478.09,4.3,MCEN,21-10-2017 0:00,,Francis Gauman,CN_PRODUCCION
MC1-475-585W-C001,2398769.625,4809308.241,480.309,7,MCEN,12-09-2015 0:00,,Marcos Estevez,CN_PRODUCCION
MC1-475-585W-C006,2398742.23,4809298.537,479.295,4.8,MCEN,12-10-2017 0:00,,Carlos Allis,CN_PRODUCCION
MC1-500-585E-C000A,2398755.04,4809277.807,507.793,6,MCEN,23-08-2017 0:00,,Francis Gauman,CN_PRODUCCION
MC1-500-585E-C005,2398765.184,4809275.26,507.92,4.9,MCEN,01-10-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-500-585E-C006,2398768,4809273.3,507.44,4.8,MCEN,03-10-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-500-585W-C000,2398742.41,4809270.292,507.7,7.2,MCEN,29-10-2016 0:00,,Marcos Estevez,CN_PRODUCCION
MC1-500-585W-C005,2398734.85,4809278.57,508.23,4,MCEN,21-09-2017 0:00,,Francis Gauman,CN_PRODUCCION
MC2-500-582E-C010,2398738.625,4809329.095,507.67,4.9,MCEN,06-04-2016 0:00,,Daniel Correa,CN_PRODUCCION
MC2-500-582E-C013,2398748.793,4809321.241,507.909,5.6,MCEN,25-05-2016 0:00,,Marcos Estevez,CN_PRODUCCION
MC2-500-582E-C014,2398752.344,4809319.305,507.82,4.4,MCEN,07-06-2016 0:00,,Daniel Correa,CN_PRODUCCION
MC2-550-582E-C003,2398720.832,4809325.908,555.654,5,MCEN,24-05-2018 0:00,,Agustina Canale,CN_PRODUCCION
MC2-550-582E-C012,2398743.905,4809313.404,556.672,4.8,MCEN,24-09-2018 0:00,,Agustina Canale,CN_PRODUCCION
MC2-550-582W-C004,2398696.496,4809327.364,555.908,4.8,MCEN,24-08-2018 0:00,,Agustina Canale,CN_PRODUCCION
MC2-550-585E-C011,2398784.232,4809268.616,557.818,4.6,MCEN,28-10-2018 0:00,,Carlos Allis,CN_PRODUCCION
MDD-1006,2398927.07,4809831.27,669.65,201,MN,22-01-2010 0:00,25-01-2010 0:00,Fabian Ontivero,CerroNegro
PMN-0143,2398731.17,4809832.86,551.382,15.8,MN,27-10-2018 0:00,27-10-2018 0:00,Wilson Briceno,CN_INFILL
PMN-0147,2398734.44,4809837.47,551.25,80.7,MN,01-11-2018 0:00,01-11-2018 0:00,Cintia San Martin,CN_INFILL
PMN-0148,2398735.1,4809837.11,552.14,99.3,MN,02-11-2018 0:00,03-11-2018 0:00,Kevin Lezcano,CN_INFILL
PMN-0152,2398731.96,4809836.8,551.206,130.2,MN,06-11-2018 0:00,08-11-2018 0:00,Sabrina Paredes,CN_INFILL
PMN-0155,2398744.86,4809818.04,472.871,104,MN,10-11-2018 0:00,12-11-2018 0:00,Sabrina Paredes,CN_INFILL
PMN-0156,2398731.72,4809837.1,551.214,110.7,MN,11-11-2018 0:00,13-11-2018 0:00,Wilson Briceno,CN_INFILL
PMN-0160,2398744.769,4809817.595,472.578,167.5,MN,16-11-2018 0:00,18-11-2018 0:00,Kevin Lezcano,CN_INFILL
PMN-0161,2398732.276,4809837.454,551.6906427,95.8,MN,16-11-2018 0:00,17-11-2018 0:00,Cintia San Martin,CN_INFILL
PMN-0164,2398733.45,4809838.3,552.059,128.9,MN,19-11-2018 0:00,20-11-2018 0:00,Wilson Briceno,CN_INFILL
PMN-0175,2398749.212,4809817.984,475.015,107.4,MN,02-12-2018 0:00,03-12-2018 0:00,Sabrina Paredes,CN_INFILL
PMN-0187,2398647.27,4809785.6,510.448,165,MN,01-01-2019 0:00,05-01-2019 0:00,Sabrina Paredes,CN_INFILL
PMN-0200,2398646.61,4809785.53,510.448,186,MN,17-02-2019 0:00,21-02-2019 0:00,Gabriel Guarascio,CN_INFILL
PMN-0202,2398646.56,4809785.55,510.581,190.6,MN,26-02-2019 0:00,03-03-2019 0:00,Valeria Alvarez,CN_INFILL
PMN-0205,2398646.4,4809785.49,510.129,174,MN,18-03-2019 0:00,20-03-2019 0:00,Cintia San Martin,CN_INFILL
PMN-0214,2398675,4809880.59,554.009,81,MN,16-06-2019 0:00,17-06-2019 0:00,Kevin Lezcano,CN_INFILL
PMN-0217,2398626.95,4809835.28,554.98,66,MN,01-01-1990 0:00,,Carlos Allis,CN_INFILL
PMN-0219,2398628.1,4809838.57,554.617,142.5,MN,06-07-2019 0:00,08-07-2019 0:00,Kevin Lezcano,CN_INFILL
PMN-0229,2398660.07,4809864.247,663.375,182,MN,03-04-2019 0:00,06-04-2019 0:00,Gabriel Guarascio,NEAR_MINES
PMN-0236,2398589.458,4809900.966,660.592,170,MN,21-04-2019 0:00,23-04-2019 0:00,Gabriel Guarascio,NEAR_MINES
PMN-0244,2398852.62,4809751.968,675.832,250,MN,27-05-2019 0:00,02-06-2019 0:00,Mauro Alcaide,NEAR_MINES
PMN-0248,2398532.082,4809982.915,651.664,195,MN,21-06-2019 0:00,25-06-2019 0:00,Kevin Lezcano,NEAR_MINES
PMN-0255,2398387.544,4809930.096,664.785,404,MN,27-06-2019 0:00,,Wilson Briceno,NEAR_MINES
PMN-0258,2398676.98,4809879.41,553.868,83.5,MN,04-06-2019 0:00,08-06-2019 0:00,Wilson Briceno,CN_INFILL
PMN-0259,2398837.704,4809877.067,661.768,176,MN,25-06-2019 0:00,08-07-2019 0:00,Mauro Alcaide,NEAR_MINES
PMN-0282,2399020.163,4809936.858,654.403,292,MN,02-08-2019 0:00,08-08-2019 0:00,Kevin Lezcano,NEAR_MINES
PMN-0289,2398413.514,4809956.961,661.327,187.15,MN,09-08-2019 0:00,17-08-2019 0:00,Kevin Lezcano,NEAR_MINES
PMN-0290,2398634.68,4809931.88,503.745,12,MN,28-07-2019 0:00,28-07-2019 0:00,Carlos Allis,CN_INFILL
PMN-0312A,2398779.72,4809749.42,465.306,143.8,MN,02-09-2019 0:00,04-09-2019 0:00,Agustina Canale,CN_INFILL
PMN-0314,2398779.82,4809749.38,465.858,161.6,MN,05-09-2019 0:00,08-09-2019 0:00,Agustina Canale,CN_INFILL
PMN-0321,2398704.598,4809788.628,451.635,155.8,MN,19-08-2019 0:00,,Carlos Allis,CN_INFILL
PMN-0332,2398704,4809786,451.55,144,MN,01-10-2019 0:00,03-10-2019 0:00,Kevin Lezcano,CN_INFILL
PSC-0002,2407816.476,4805857.895,878.755,286,SCAP,12-11-2018 0:00,,Paola Santucho,CerroNegro
PSC-0012,2407738.407,4805810.222,884.013,300.4,SCAP,22-11-2018 0:00,27-11-2018 0:00,Agustina Balzarini,CerroNegro
PSC-0013,2407687.695,4805719.516,894.413,353,SCAP,22-11-2018 0:00,01-12-2018 0:00,Agustina Balzarini,CerroNegro
MDD-11319,2399350.819,4809997.172,646.678,419.5,MNE,24-11-2011 0:00,28-11-2011 0:00,Paula Oviedo,CerroNegro
MDD-1138,2398730.05,4809502.839,654.562,294,MCEN,03-10-2010 0:00,05-10-2010 0:00,Monica Arrese,CerroNegro
MDD-1142,2398443.439,4809671.116,652.414,252,MCEN,07-10-2010 0:00,11-10-2010 0:00,Mercedes Barros,CerroNegro
MDD-1164,2398864.785,4809427.196,657.183,314,MCEN,22-11-2010 0:00,30-11-2010 0:00,Fernanda Beretta,CerroNegro
MDD-1165,2398793.357,4809401.478,650.785,267,MCEN,30-11-2010 0:00,11-12-2010 0:00,Maria Lis Fernandez,CerroNegro
MDD-12010,2399146.626,4809046.287,656.191,370.5,MCSE,18-01-2012 0:00,22-01-2012 0:00,Monica Arrese,CerroNegro
MDD-12036,2398620.267,4809802.893,668.117,239,MN,14-02-2012 0:00,18-02-2012 0:00,Paula Oviedo,CerroNegro
MDD-12042,2399620.226,4809182.323,641.012,529.5,MCSE,23-02-2012 0:00,01-03-2012 0:00,Jimena Terron,CerroNegro
MDD-12043,2399468.885,4810083.284,631.978,499.5,MNE,23-02-2012 0:00,29-02-2012 0:00,Andrea Infante,CerroNegro
MDD-12045,2399688.013,4809610.214,648.161,373.5,MNE,27-02-2012 0:00,02-03-2012 0:00,Lucas Alvarez,CerroNegro
MDD-12046,2399619.439,4810058.234,638.357,499.5,MNE,01-03-2012 0:00,05-03-2012 0:00,Andrea Infante,CerroNegro
MDD-12051,2398584.127,4809779.466,666.909,279.8,MN,03-03-2012 0:00,08-03-2012 0:00,Estefania Hergesheimer,CerroNegro
MDD-12056,2398812.395,4810062.269,642.327,377.5,MN,11-03-2012 0:00,14-03-2012 0:00,Lucía Vittone,CerroNegro
MDD-12069,2398804.48,4809821.23,667.95,296,MN,24-03-2012 0:00,30-03-2012 0:00,Lucas Alvarez,CerroNegro
MDD-12078,2399563.271,4809929.103,642.952,402.5,MNE,04-04-2012 0:00,07-04-2012 0:00,Jose Fortunatti,CerroNegro
MDD-12083,2398903.867,4810001.602,647.535,311,MN,09-04-2012 0:00,15-04-2012 0:00,Fernanda Beretta,CerroNegro
MDD-12088,2399804.802,4809598.371,642.244,541.5,MNE,14-04-2012 0:00,21-04-2012 0:00,Paula Oviedo,CerroNegro
MDD-12097,2398351.131,4810147.26,635.911,347,MN,21-04-2012 0:00,24-04-2012 0:00,Lucas Alvarez,CerroNegro
MDD-12098,2398984.324,4809995.582,649.332,341,MN,21-04-2012 0:00,25-04-2012 0:00,Daniel Correa,CerroNegro
MDD-12101,2398937.148,4809738.833,676.82,232,MN,23-04-2012 0:00,26-04-2012 0:00,Lucas Alvarez,CerroNegro
MDD-12106,2398382.782,4809805.762,665.644,289.5,MCEN,27-04-2012 0:00,06-05-2012 0:00,Maria Sol Gimenez,CerroNegro
MDD-12113,2399116.124,4809838.766,662.006,254,MN,01-05-2012 0:00,03-05-2012 0:00,Jose Fortunatti,CerroNegro
MDD-12136,2398833.677,4809831.42,667.443,143,MN,20-05-2012 0:00,21-05-2012 0:00,Maria Sol Gimenez,CerroNegro
MDD-12175,2398372.065,4809603.049,650.561,139.3,MCEN,27-06-2012 0:00,28-06-2012 0:00,Fernanda Beretta,CerroNegro
MDD-12180,2399572.518,4809987.37,637.94,481.5,MNE,01-07-2012 0:00,06-07-2012 0:00,Silverio Feola,CerroNegro
MDD-12186,2399598.54,4810059.505,636.716,583.5,MNE,06-07-2012 0:00,13-07-2012 0:00,Lucía Vittone,CerroNegro
MDD-12187,2398736.835,4809758.712,671.782,260,MN,08-07-2012 0:00,10-07-2012 0:00,Fabian Ontivero,CerroNegro
MDD-12189,2398818.558,4809788.052,672.56,226.5,MN,09-07-2012 0:00,11-07-2012 0:00,Belen Febbo,CerroNegro
MDD-12202,2399638.529,4810033.019,639.186,564,MNE,18-07-2012 0:00,23-07-2012 0:00,Maria Sol Gimenez,CerroNegro
MDD-12223,2399654.167,4809890.625,641.011,388.5,MNE,14-08-2012 0:00,19-08-2012 0:00,Verónica Martinez,CerroNegro
MDD-12225,2399584.437,4810120.129,634.119,550.5,MNE,18-08-2012 0:00,23-08-2012 0:00,Verónica Martinez,CerroNegro
MDD-12227,2399438.314,4810152.123,625.97,580.5,MNE,22-08-2012 0:00,27-08-2012 0:00,Ramiro Deus,CerroNegro
MDD-12229,2399665.99,4809942.223,640.69,208,MNE,27-08-2012 0:00,28-09-2012 0:00,Ramiro Deus,CerroNegro
MN-570-GTE-C000,2398740.845,4809758.249,578.249,4.8,MN,02-08-2017 0:00,,Carlos Allis,CN_PRODUCCION
MN-580-024E-C021,2398787.496,4809789.671,581.35,5.2,MN,26-01-2019 0:00,,Francis Gauman,CN_PRODUCCION
MN-580-GTW-C000,2398658.074,4809731.91,580.156,7,MN,20-03-2019 0:00,,Carlos Allis,CN_PRODUCCION
MN-595-ACC2-GTE-C002,2398747.25,4809743.26,598.68,5,MN,27-06-2013 0:00,,Monica Arrese,CN_PRODUCCION
MN-595-ACC2E-C002,2398728.2,4809767.73,597.8,7.3,MN,06-07-2013 0:00,,Fernanda Beretta,CN_PRODUCCION
MN-595-ACC2E-C007,2398738.2,4809769.41,597.87,4.85,MN,20-07-2013 0:00,,Monica Arrese,CN_PRODUCCION
MN-595-ACC2W-C001c,2398718.43,4809743.76,597.47,35,MN,01-07-2013 0:00,,Fernanda Beretta,CN_PRODUCCION
MN-595-ACC2W-C002,2398718.9,4809756.87,598.3883,7.5,MN,08-07-2013 0:00,,Leonardo Pizarro,CN_PRODUCCION
MN-595-ACC2W-C005,2398712.23,4809757.74,599.1,4.5,MN,17-07-2013 0:00,,Pablo Ribero,CN_PRODUCCION
MN2-475-021E-C001,2398683.852,4809890.356,478.065,5.7,MN,31-01-2019 0:00,,Gabriel Guarascio,CN_PRODUCCION
MN2-475-021W-C007,2398652.759,4809898.582,478.202,5.4,MN,07-03-2019 0:00,,Agustina Canale,CN_PRODUCCION
MN2-475-024E-C001,2398740.254,4809864.859,476.35,10.1,MN,31-12-2018 0:00,,Agustina Canale,CN_PRODUCCION
MN2-475-024E-C011,2398774.053,4809862.606,476.907,5.5,MN,02-02-2019 0:00,,Carlos Allis,CN_PRODUCCION
MN2-475-024E-C012,2398778.112,4809862.748,476.551,4.8,MN,25-02-2019 0:00,,Agustina Canale,CN_PRODUCCION
MN2-500-021E-C005,2398692.889,4809895.564,503.275,5.6,MN,11-05-2019 0:00,,Carlos Allis,CN_PRODUCCION
MN2-500-021W-C004,2398666.797,4809901.927,502.985,4.8,MN,09-05-2019 0:00,,Tamara Ginestar,CN_PRODUCCION
MN2-500-021W-C009,2398646.623,4809910.921,503.238,4.6,MN,20-05-2019 0:00,,Agustina Canale,CN_PRODUCCION
MN2-500-021W-C015,2398634.078,4809925.553,504.106,4.4,MN,09-06-2019 0:00,,Sabrina Paredes,CN_PRODUCCION
MN2-500-021W-C018,2398629.374,4809930.376,503.685,4.6,MN,16-06-2019 0:00,,Agustina Canale,CN_PRODUCCION
MN2-500-024E-C001,2398741.292,4809879.12,501.782,5.8,MN,20-01-2019 0:00,,Carlos Allis,CN_PRODUCCION
MN2-500-024E-C004,2398749.913,4809874.205,501.6528747,5.7,MN,29-01-2019 0:00,,Francis Gauman,CN_PRODUCCION
MN2-500-024E-C007,2398758.807,4809871.305,501.611,6,MN,05-02-2019 0:00,,Carlos Allis,CN_PRODUCCION
MN2-525-025W-C004,2398752.032,4809879.392,527.922,4.6,MN,13-09-2019 0:00,,Francis Gauman,CN_PRODUCCION
MN2-525-025W-C008,2398741.36,4809882.66,527,4.4,MN,21-09-2019 0:00,,Francis Gauman,CN_PRODUCCION
MN2-525-025W-C011,2398733.345,4809888.537,528.007,4.7,MN,01-10-2019 0:00,,Sabrina Paredes,CN_PRODUCCION
MN2-525-025W-C012,2398730.23,4809890.49,528.02,4.9,MN,02-10-2019 0:00,03-10-2019 0:00,Agustina Canale,CN_PRODUCCION
MN4-450-024E-C000,2398718.86,4809766.122,452.573,5.6,MN,08-09-2019 0:00,,Manuel Rey Ripoll,CN_PRODUCCION
MN4-525-031E-C001,2398878.607,4809748.399,527.522,4,MN,26-05-2019 0:00,,Sabrina Paredes,CN_PRODUCCION
MR-5,2398952.12,4809771.32,675.19,252,MN,04-08-2012 0:00,10-09-2012 0:00,Monica Arrese,CN_INFILL
MRC-904,2398478.12,4807893.96,676,350,MS,03-05-2009 0:00,07-05-2009 0:00,Marcelo Ortiz,CerroNegro
MRC-905,2398516.59,4809494.92,634.91,250,MCEN,12-11-2009 0:00,13-11-2009 0:00,Agustín Bejerman,CerroNegro
EK-502-593E-C035R,2394352.408,4808121.237,507.435,5,EK,19-01-2014 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-502-593E-C042,2394371.228,4808109.932,507.2175,5.4,EK,02-03-2014 0:00,,Natalia Rios,CN_PRODUCCION
EK-502-593E-C044,2394376.38,4808105.38,507.39,4.6,EK,07-03-2014 0:00,,Fernanda Beretta,CN_PRODUCCION
EK-502-593W-C001,2394255.57,4808169.79,505.1,18.4,EK,27-09-2013 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-502-593W-C002,2394254.137,4808171.465,505,7.7,EK,02-10-2013 0:00,,Marcos Estevez,CN_PRODUCCION
EK-502-597W-C001,2394199.14,4808201.22,503.63,5.5,EK,14-10-2013 0:00,,Pablo Ribero,CN_PRODUCCION
EK-502-597W-C006,2394188,4808211.289,504.2793,5.1,EK,12-01-2014 0:00,,Maximiliano Falcone,CN_PRODUCCION
EK-502-597W-C007R,2394186.09,4808212.666,504.2793,5.7,EK,15-01-2014 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-502-597W-C008,2394183.739,4808213.881,504.2793,5.2,EK,17-01-2014 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-502-603W-C002,2394126.015,4808263.947,505.871,5.4,EK,12-08-2014 0:00,,Pablo Ribero,CN_PRODUCCION
EK-502-603W-C005,2394119.643,4808267.909,505.622,4.45,EK,24-08-2014 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-502-609W-C005,2394066.51,4808336.99,507.38,5.05,EK,05-11-2014 0:00,,Natalia Rios,CN_PRODUCCION
EK-502-610E-C008F,2394077.575,4808352.472,508.586,6.15,EK,01-03-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-502-611E-C001F,2394071.305,4808367.897,509.144,9.3,EK,21-03-2015 0:00,,Marcos Estevez,CN_PRODUCCION
EK-502-611W-C014,2394029.17,4808389.657,509.649,4.95,EK,01-03-2015 0:00,,Marcos Estevez,CN_PRODUCCION
EK-528-585E-C006,2394386.741,4808100.104,531.647,5.18,EK,27-01-2014 0:00,,Marcos Estevez,CN_PRODUCCION
EK-528-585E-C012R,2394399.2,4808086.9,532.459,5.75,EK,27-02-2014 0:00,,Marcos Estevez,CN_PRODUCCION
EK-528-585E-C013,2394401.007,4808084.075,531.2517,5.8,EK,02-03-2014 0:00,,Marcos Estevez,CN_PRODUCCION
EK-528-585W-C000,2394352.814,4808082.847,531.1125,29,EK,30-01-2014 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-528-585W-C001,2394366.296,4808109.727,531.027,11,EK,19-12-2013 0:00,,Fernanda Beretta,CN_PRODUCCION
EK-528-585W-C005,2394359.149,4808117.997,530.431,5,EK,18-01-2014 0:00,,Fernanda Beretta,CN_PRODUCCION
EK-528-585W-C008R,2394351.628,4808122.656,531.29,5.3,EK,26-01-2014 0:00,,Marcos Estevez,CN_PRODUCCION
EK-528-585W-C010,2394347.117,4808126.455,531.968,5.1,EK,11-02-2014 0:00,,Fernanda Beretta,CN_PRODUCCION
EK-528-585W-C026,2394301.306,4808154.73,532.542,5.5,EK,03-04-2014 0:00,,Maximiliano Falcone,CN_PRODUCCION
EK-528-585W-C031,2394292.83,4808166.54,532.542,5.45,EK,20-04-2014 0:00,,Daniel Correa,CN_PRODUCCION
EK-528-592W-C010,2394245.352,4808182.113,532.4439,4.6,EK,21-06-2014 0:00,,Marcos Estevez,CN_PRODUCCION
EK-528-592W-C022,2394205.167,4808199.432,532.314,4.4,EK,03-08-2014 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-528-595W-C003,2394200.211,4808209.693,532.314,5,EK,12-08-2014 0:00,,Natalia Rios,CN_PRODUCCION
EK-528-595W-C006,2394185.802,4808213.727,532.915,5.4,EK,18-08-2014 0:00,,Marcos Estevez,CN_PRODUCCION
EK-528-595W-C009,2394179.86,4808219.25,533.098,3.8,EK,27-08-2014 0:00,,Daniel Correa,CN_PRODUCCION
EK-528-597W-C008,2394155.27,4808243.38,534.08,4.8,EK,10-10-2014 0:00,,Marcos Estevez,CN_PRODUCCION
EK-528-603W-C000,2394130.461,4808259.666,533.9,6.6,EK,07-03-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-528-607E-C003,2394097.935,4808293.469,534.915,5,EK,19-05-2015 0:00,,Marcos Estevez,CN_PRODUCCION
EK-528-607E-C004,2394100.226,4808290.335,535.216,4.9,EK,21-05-2015 0:00,,Marcos Estevez,CN_PRODUCCION
MDD-1023,2398677.91,4809817.81,667,150,MN,21-03-2010 0:00,23-03-2010 0:00,Constantino Mendiz,CerroNegro
MDD-1030,2398821.31,4809284.02,643.93,184,MCEN,03-04-2010 0:00,05-04-2010 0:00,Daniel Correa,CerroNegro
MDD-1031,2398532.84,4809861.53,663.4,153,MN,03-04-2010 0:00,05-04-2010 0:00,Analia Bruna,CerroNegro
